학교명,도로명주소,위도,경도,법정동,행정동
서울영일초등학교,"서울특별시 구로구 남부순환로105길 218 , 서울영일초등학교 (가리봉동)",37.48561007,126.8839113,가리봉동,가리봉동
서울영중초등학교,"서울특별시 영등포구 양산로 185 , 서울영중초등학교 (영등포동7가)",37.5241433,126.9036957,영등포동7가,영등포동
서울오류남초등학교,"서울특별시 구로구 서해안로24길 22 (오류동, 오류남초등학교)",37.48971668,126.8390985,오류동,오류2동
서울오류초등학교,"서울특별시 구로구 경인로19길 39 , 서울오류초등학교 (오류동)",37.49753706,126.8420377,오류동,오류1동
서울오정초등학교,"서울특별시 구로구 경인로2길 10 , 서울오정초등학교 (오류동)",37.49013725,126.8264177,오류동,오류2동
서울온수초등학교,서울특별시 구로구 부일로 893 (온수동),37.49351062,126.8266616,온수동,수궁동
서울우신초등학교,"서울특별시 영등포구 신길로 190 (신길동,우신초등학교)",37.50986472,126.9118637,신길동,신길4동
서울윤중초등학교,서울특별시 영등포구 여의나루로2길 14 (여의도동),37.51964164,126.9225908,여의도동,여의동
서울정심초등학교,"서울특별시 금천구 독산로78다길 89 , 정심초등학교 (독산동)",37.47198268,126.9081865,독산동,독산4동
서울탑동초등학교,"서울특별시 금천구 탑골로 47-3 (시흥동, 탑동초등학교)",37.45232267,126.9145254,시흥동,시흥2동
서울흥일초등학교,서울특별시 금천구 독산로50가길 60 (시흥동),37.46369744,126.9110176,시흥동,시흥4동
경희초등학교,"서울특별시 동대문구 경희대로 26 , 경희초등학교 (회기동, 경희대학교)",37.59394914,127.054891,회기동,회기동
금성초등학교,"서울특별시 중랑구 신내로21길 55 , 금성초등학교 (신내동)",37.61531513,127.0898585,신내동,신내2동
서울삼육초등학교,"서울특별시 동대문구 회기로10길 63 , 서울삼육초등학교 (회기동)",37.58969413,127.0482485,회기동,회기동
서울군자초등학교,"서울특별시 동대문구 한천로6길 21 , 서울군자초등학교 (장안동)",37.56412232,127.0605233,장안동,장안1동
서울답십리초등학교,"서울특별시 동대문구 전농로3길 23 , 서울답십리초등학교 (답십리동)",37.56880432,127.055427,답십리동,답십리1동
서울동답초등학교,"서울특별시 동대문구 답십리로60길 12 (답십리동,서울동답초등학교)",37.57150142,127.0640341,답십리동,답십리2동
서울동원초등학교,"서울특별시 중랑구 송림길 114 , 서울동원초등학교 (망우동)",37.60466834,127.1042921,망우동,망우본동
서울망우초등학교,"서울특별시 중랑구 망우로72길 49 , 서울망우초등학교 (망우동)",37.59873698,127.1038418,망우동,망우본동
서울면남초등학교,"서울특별시 중랑구 면목로30나길 38 (면목동,면남초등학교)",37.57725972,127.0876664,면목동,면목7동
서울면동초등학교,"서울특별시 중랑구 면목로57길 32 (면목동, 면동초등학교)",37.58524071,127.0859611,면목동,면목본동
서울면목초등학교,서울특별시 중랑구 면목로 434 (면목동),37.5906966,127.0872878,면목동,면목본동
서울면북초등학교,"서울특별시 중랑구 용마공원로5길 32 , 서울면북초등학교 (망우동)",37.59441816,127.1035478,망우동,망우3동
서울면일초등학교,"서울특별시 중랑구 용마산로100길 13 , 면일초등학교 (망우동)",37.5920416,127.0997947,망우동,망우3동
서울면중초등학교,"서울특별시 중랑구 용마산로70길 43 , 서울면중초등학교 (면목동)",37.58244179,127.0965509,면목동,면목3.8동
서울묵동초등학교,"서울특별시 중랑구 동일로138길 27 , 서울묵동초등학교 (중화동)",37.60335949,127.0808272,중화동,중화1동
서울배봉초등학교,"서울특별시 동대문구 사가정로 193 , 배봉초등학교 (전농동)",37.58008416,127.0668719,전농동,전농2동
서울봉화초등학교,"서울특별시 중랑구 신내로15길 110 (신내동,봉화초등학교)",37.61357623,127.0924085,신내동,신내2동
서울상봉초등학교,"서울특별시 중랑구 동일로126가길 11 , 서울상봉초등학교 (상봉동)",37.59797895,127.0831714,상봉동,상봉1동
서울신내초등학교,"서울특별시 중랑구 용마산로125나길 22 (신내동,신내초등학교)",37.60493422,127.1001285,신내동,신내1동
서울신답초등학교,"서울특별시 동대문구 천호대로 177 (답십리동,서울신답초등학교)",37.57270461,127.0429617,답십리동,답십리1동
서울신묵초등학교,"서울특별시 중랑구 동일로149길 46 (묵동,신묵초등학교)",37.60652285,127.0758358,묵동,묵2동
서울신현초등학교,서울특별시 중랑구 봉화산로 188 (신내동),37.60581459,127.0935218,신내동,신내2동
서울안평초등학교,"서울특별시 동대문구 장한로14길 61 , 서울안평초등학교 (장안동)",37.56596821,127.0720334,장안동,장안1동
서울용두초등학교,서울특별시 동대문구 천호대로13길 43 (용두동),37.57640498,127.028382,용두동,신설동
서울원묵초등학교,"서울특별시 중랑구 숙선옹주로 109 , 서울원묵초등학교 (묵동)",37.61774881,127.0868142,묵동,묵1동
서울이문초등학교,"서울특별시 동대문구 신이문로 16 (이문동, 서울이문초등학교)",37.60189649,127.064885,이문동,이문2동
서울장평초등학교,서울 동대문구 답십리로69길 27 (장안동),37.57399502,127.073891,장안동,장안2동
서울전곡초등학교,서울특별시 동대문구 전농로 172 (전농동),37.58070429,127.0560124,전농동,전농2동
서울전농초등학교,"서울특별시 동대문구 사가정로 66 , 서울전농초등학교 (전농동)",37.57468524,127.0543973,전농동,전농1동
서울전동초등학교,"서울특별시 동대문구 전농로16길 61 , 서울전동초등학교 (전농동)",37.57908329,127.0608053,전농동,전농2동
서울종암초등학교,서울특별시 동대문구 무학로44길 25 (제기동),37.58230741,127.0318564,제기동,제기동
서울중곡초등학교,"서울특별시 중랑구 면목로23길 20 (면목동,중곡초등학교)",37.57489173,127.083439,면목동,면목4동
서울중랑초등학교,"서울특별시 중랑구 봉우재로6길 26 (면목동,중랑초등학교)",37.58892231,127.0754824,면목동,면목2동
서울중목초등학교,"서울특별시 중랑구 동일로 665 , 서울중목초등학교 (면목동)",37.59003683,127.0792007,면목동,면목2동
서울중화초등학교,"서울특별시 중랑구 신내로7가길 22 , 서울중화초등학교 (신내동)",37.60291827,127.0945395,신내동,신내2동
서울중흥초등학교,"서울특별시 중랑구 봉화산로 82 , 서울중흥초등학교 (중화동)",37.60140972,127.0838491,중화동,중화1동
서울청량초등학교,"서울특별시 동대문구 회기로25길 31 (회기동, 서울청량초등학교)",37.5923094,127.0559085,회기동,회기동
서울홍릉초등학교,서울특별시 동대문구 회기로 90 (청량리동),37.59068752,127.0477051,청량리동,청량리동
서울홍파초등학교,서울특별시 동대문구 고산자로 518 (제기동),37.58612038,127.039415,제기동,제기동
서울휘경초등학교,"서울특별시 동대문구 망우로6길 48 (휘경동, 서울휘경초등학교)",37.58567541,127.0579169,휘경동,휘경2동
은석초등학교,"서울특별시 동대문구 장안벚꽃로 205 (장안동, 은석초등학교)",37.57845027,127.0760031,장안동,장안2동
서울강남초등학교,서울특별시 동작구 강남초등길 15 (상도1동),37.50620472,126.9535671,상도1동,상도1동
서울관악초등학교,"서울 관악구 청룡4길 49 , 관악초등학교 (봉천동,관악초등학교)",37.48102971,126.9425705,봉천동,청룡동
서울구암초등학교,"서울특별시 관악구 구암길 1 , 서울구암초등학교 (봉천동)",37.48921747,126.9462717,봉천동,성현동
서울난곡초등학교,"서울특별시 관악구 난곡로35길 102 (신림동, 난곡초등학교)",37.4691282,126.9163416,신림동,난곡동
서울난우초등학교,"서울특별시 관악구 난우길 40 (신림동,난우초등학교)",37.47712059,126.9174588,신림동,미성동
서울난향초등학교,"서울특별시 관악구 난향길 9 (신림동,난향초등학교)",37.46282189,126.9183368,신림동,난향동
서울남부초등학교,"서울특별시 관악구 남부순환로163길 14 , 서울남부초등학교 (신림동)",37.48511944,126.9221838,신림동,신사동
서울남사초등학교,서울특별시 동작구 동작대로13길 22 (사당동),37.48194132,126.9782344,사당동,사당1동
서울남성초등학교,"서울특별시 동작구 사당로23길 57-14 (사당동, 서울남성초등학교)",37.48463302,126.975578,사당동,사당3동
서울노량진초등학교,서울특별시 동작구 장승배기로 160 (노량진동),37.51171957,126.9408275,노량진동,노량진1동
서울당곡초등학교,서울특별시 관악구 보라매로2길 23,37.49016812,126.9303698,봉천동,보라매동
서울대림초등학교,서울특별시 동작구 대방동1길 22 (대방동),37.50061967,126.9248781,대방동,대방동
서울동작초등학교,"서울특별시 동작구 동작대로29길 214 , 서울동작초등학교 (사당동)",37.49406054,126.9764893,사당동,사당2동
서울문창초등학교,"서울특별시 동작구 신대방2길 14 (신대방동,서울문창초등학교)",37.48894829,126.914528,신대방동,신대방1동
서울미성초등학교,"서울특별시 관악구 문성로 79 , 서울미성초등학교 (신림동)",37.47833997,126.9123923,신림동,미성동
서울본동초등학교,"서울특별시 동작구 노량진로26길 16-40 , 서울본동초등학교 (본동)",37.51169559,126.9541782,본동,노량진1동
서울봉천초등학교,"서울특별시 관악구 행운1라길 17 , 서울봉천초등학교 (봉천동,봉천초등학교)",37.48327321,126.9582092,봉천동,행운동
서울사당초등학교,"서울특별시 관악구 남현4길 51 , 서울사당초등학교 (남현동)",37.47381962,126.973367,남현동,남현동
서울삼성초등학교,"서울특별시 관악구 대학7길 52 , 삼성초등학교 (신림동)",37.46852204,126.9404929,신림동,대학동
서울상도초등학교,"서울특별시 동작구 성대로21길 62 (상도동,상도초등학교)",37.50037603,126.9373788,상도동,상도4동
서울신길초등학교,서울특별시 동작구 알마타길 16 (대방동),37.51036652,126.9268086,대방동,대방동
서울신남성초등학교,서울특별시 동작구 사당로 146 (사당동),37.48870471,126.9646797,사당동,사당5동
서울신림초등학교,"서울특별시 관악구 문성로28길 31 , 서울신림초등학교 (신림동)",37.47711985,126.9268767,신림동,신원동
서울신봉초등학교,서울특별시 관악구 양녕로6나길 1 (봉천동),37.48557795,126.9491309,봉천동,중앙동
서울신상도초등학교,"서울특별시 동작구 장승배기로 14 (상도동,서울신상도초등학교)",37.50082463,126.9438177,상도동,상도2동
서울신성초등학교,"서울특별시 관악구 신림로 114 , 서울신성초등학교 (신림동)",37.47200331,126.9367542,신림동,서림동
서울신우초등학교,"서울특별시 관악구 호암로 498 , 신우초등학교 (신림동)",37.46327253,126.9325352,신림동,삼성동
서울영본초등학교,"서울특별시 동작구 만양로12가길 69 , 서울영본초등학교 (본동)",37.51130651,126.9486405,본동,노량진1동
서울영화초등학교,"서울특별시 동작구 등용로8길 3 , 서울영화초등학교 (대방동)",37.50893695,126.932816,대방동,대방동
서울원당초등학교,서울특별시 관악구 봉천로 505 (봉천동),37.48130479,126.9557666,봉천동,행운동
서울원신초등학교,"서울특별시 관악구 광신길 177 , 원신초등학교 (신림동)",37.46720755,126.9272752,신림동,삼성동
서울은로초등학교,"서울특별시 동작구 서달로 115 , 서울은로초등학교 (흑석동)",37.50339298,126.9597784,흑석동,흑석동
서울은천초등학교,서울특별시 관악구 은천로 69 (봉천동),37.4865852,126.9426791,봉천동,은천동
서울인헌초등학교,서울특별시 관악구 낙성대로 23 (봉천동),37.47677535,126.9598758,봉천동,낙성대동
서울청룡초등학교,서울특별시 관악구 관악로5길 61 (봉천동),37.47672527,126.9512846,봉천동,청룡동
